gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pagerank,pass_through,truncated_by_depth,inflow_gap,seed_reach,seed_in_deg,in_days,out_days,matched_2d_kzt,matched_2d_share,early_in_share,amount_score,degree_score,tx_score,seed_score,role_weight,priority_base
100000003180820100,peripheral,0.150000000,9,0.196589966,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=101000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,101000.000000000,1,0,0.000000000,0,0.000297233,,True,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.747029111,0.176291434,0.150190483,0.400000000,0.000000000,0.341895593
100000003186579100,peripheral,0.150000000,4,0.187872114,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=110000/0; tx=2/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,110000.000000000,2,0,0.000000000,0,0.000512108,,True,False,1,0,2,0,0.000000000,0.000000000,1.000000000,0.752562941,0.176291434,0.238046284,0.200000000,0.000000000,0.326734112
100000003187359100,peripheral,0.200000000,2,0.167686127,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=19072/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,19072.000000000,1,0,0.000000000,0,0.000288010,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.638966729,0.176291434,0.150190483,0.200000000,0.000000000,0.279476878
100000003188607100,peripheral,0.200000000,7,0.174918116,Гип. peripheral; d=2; контр. в/из=1/1; KZT в/из=18000/5000; tx=1/1; роль не определена; баланс неизвестен,2,False,1,18000.000000000,1,1,5000.000000000,1,0.000313004,0.277777778,False,False,1,0,1,1,0.000000000,0.000000000,0.000000000,0.635216544,0.176291434,0.238046284,0.200000000,0.000000000,0.291530193
100000003190207100,peripheral,0.200000000,20,0.251893170,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=5000/377000; tx=1/8; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,5000.000000000,1,1,377000.000000000,8,0.000297502,75.400000000,False,True,2,0,1,7,5000.000000000,1.000000000,1.000000000,0.832417883,0.176291434,0.498921986,0.400000000,0.000000000,0.419821950
100000003191430100,peripheral,0.200000000,5,0.193880312,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=180000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,180000.000000000,1,0,0.000000000,0,0.000527604,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.784489981,0.176291434,0.150190483,0.200000000,0.000000000,0.323133854
100000003192220100,peripheral,0.200000000,54,0.188967310,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=60000/0; tx=2/0; роль не определена; баланс неизвестен,2,False,1,60000.000000000,2,0,0.000000000,0,0.000499874,0.000000000,False,False,1,0,2,0,0.000000000,0.000000000,1.000000000,0.713267625,0.176291434,0.238046284,0.200000000,0.000000000,0.314945517
100000003192309100,peripheral,0.200000000,2,0.203751697,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=17200/213000; tx=1/1; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,17200.000000000,1,1,213000.000000000,1,0.000286702,12.383720930,False,True,1,0,1,1,0.000000000,0.000000000,1.000000000,0.795403110,0.176291434,0.238046284,0.200000000,0.000000000,0.339586162
100000003194831100,peripheral,0.150000000,8,0.148250808,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=6265/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,6265.000000000,1,0,0.000000000,0,0.000289259,,True,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.566802111,0.176291434,0.150190483,0.200000000,0.000000000,0.257827493
100000003199390100,peripheral,0.150000000,6,0.224414280,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=260000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,260000.000000000,1,0,0.000000000,0,0.000374495,,True,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.808329481,0.176291434,0.150190483,0.600000000,0.000000000,0.390285704
100000003200071100,peripheral,0.200000000,67,0.154971866,Гип. peripheral; d=0; контр. в/из=0/1; KZT в/из=0/30000; tx=0/1; роль не определена; seed: вход неполон; баланс неизвестен,0,True,0,0.000000000,0,1,30000.000000000,1,0.000284037,,False,True,0,0,0,1,0.000000000,0.000000000,0.000000000,0.668331948,0.176291434,0.150190483,0.000000000,0.000000000,0.258286444
100000003204491100,peripheral,0.200000000,1,0.204464784,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=140000/100000; tx=1/2; роль не определена; баланс неизвестен,3,False,1,140000.000000000,1,1,100000.000000000,2,0.000296358,0.714285714,False,False,1,0,1,1,0.000000000,0.000000000,1.000000000,0.768197360,0.176291434,0.300380966,0.200000000,0.000000000,0.340774640
100000003205210100,peripheral,0.200000000,3,0.244742722,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=137563/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,137563.000000000,1,0,0.000000000,0,0.000311359,0.000000000,False,False,4,1,1,0,0.000000000,0.000000000,1.000000000,0.767058925,0.176291434,0.150190483,0.800000000,0.000000000,0.407904537
100000003207060100,peripheral,0.150000000,1,0.189378831,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=53000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,53000.000000000,1,0,0.000000000,0,0.000424868,,True,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.705225430,0.176291434,0.150190483,0.400000000,0.000000000,0.329354488
100000003213473100,peripheral,0.200000000,1,0.309215042,Гип. peripheral; d=3; контр. в/из=1/11; KZT в/из=57500/240000; tx=2/12; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,57500.000000000,2,11,240000.000000000,12,0.000287253,4.173913043,False,True,2,0,2,10,45000.000000000,0.782608696,0.000000000,0.803140330,0.631998181,0.586777786,0.400000000,0.000000000,0.515358403
100000003214786100,peripheral,0.150000000,1,0.162978998,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=5000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,5000.000000000,1,0,0.000000000,0,0.000417825,,True,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.552182918,0.176291434,0.150190483,0.400000000,0.000000000,0.283441735
100000003215448100,peripheral,0.200000000,4,0.223330473,Гип. peripheral; d=3; контр. в/из=1/2; KZT в/из=91309/124000; tx=1/4; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,91309.000000000,1,2,124000.000000000,4,0.000302469,1.358026043,False,True,1,0,1,3,8000.000000000,0.087614583,1.000000000,0.760329591,0.279415313,0.388236767,0.200000000,0.000000000,0.372217455
100000003216073100,peripheral,0.200000000,4,0.190766129,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=37001/70000; tx=1/1; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,37001.000000000,1,1,70000.000000000,1,0.000286654,1.891840761,False,True,1,0,1,1,0.000000000,0.000000000,1.000000000,0.723261065,0.176291434,0.238046284,0.200000000,0.000000000,0.317943549
100000003218308100,peripheral,0.200000000,1,0.179438323,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=11165/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,11165.000000000,1,0,0.000000000,0,0.000284662,0.000000000,False,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.604256709,0.176291434,0.150190483,0.400000000,0.000000000,0.299063872
100000003219438100,peripheral,0.200000000,33,0.173724968,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=32000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,32000.000000000,1,0,0.000000000,0,0.000444269,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.672515848,0.176291434,0.150190483,0.200000000,0.000000000,0.289541614
100000003220685100,peripheral,0.150000000,6,0.250041940,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=1306000/0; tx=2/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,1306000.000000000,2,0,0.000000000,0,0.000534390,,True,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.912967729,0.176291434,0.238046284,0.600000000,0.000000000,0.434855548
100000003221384100,peripheral,0.200000000,16,0.242060844,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=511200/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,511200.000000000,1,0,0.000000000,0,0.000445416,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,0.000000000,0.852159603,0.176291434,0.150190483,0.600000000,0.000000000,0.403434740
100000003221510100,peripheral,0.200000000,1,0.237392364,Гип. peripheral; d=3; контр. в/из=1/2; KZT в/из=24000/120000; tx=1/3; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,24000.000000000,1,2,120000.000000000,3,0.000285380,5.000000000,False,True,2,0,1,2,0.000000000,0.000000000,1.000000000,0.758203843,0.279415313,0.348731503,0.400000000,0.000000000,0.395653941
100000003230328100,peripheral,0.150000000,1,0.232135237,Гип. peripheral; d=4; контр. в/из=3/0; KZT в/из=26572/0; tx=3/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,3,26572.000000000,3,0,0.000000000,0,0.000349714,,True,False,3,0,3,0,0.000000000,0.000000000,0.376335993,0.660465792,0.352582869,0.300380966,0.600000000,0.000000000,0.403713456
100000003230329100,peripheral,0.150000000,9,0.197544551,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=110000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,110000.000000000,1,0,0.000000000,0,0.000298409,,True,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.752562941,0.176291434,0.150190483,0.400000000,0.000000000,0.343555742
100000003232675100,peripheral,0.150000000,13,0.194875221,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=44000/0; tx=2/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,44000.000000000,2,0,0.000000000,0,0.000398750,,True,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.693160663,0.176291434,0.238046284,0.400000000,0.000000000,0.338913428
100000003235780100,peripheral,0.200000000,1,0.220276212,Гип. peripheral; d=1; контр. в/из=2/0; KZT в/из=65000/0; tx=2/0; роль не определена; баланс неизвестен,1,False,2,65000.000000000,2,0,0.000000000,0,0.000289626,0.000000000,False,False,2,1,2,0,0.000000000,0.000000000,1.000000000,0.718456714,0.279415313,0.238046284,0.400000000,0.000000000,0.367127019
100000003237045100,peripheral,0.200000000,5,0.214825899,Гип. peripheral; d=2; контр. в/из=1/1; KZT в/из=340200/150000; tx=2/1; роль не определена; баланс неизвестен,2,False,1,340200.000000000,2,1,150000.000000000,1,0.000391750,0.440917108,False,False,1,0,1,1,0.000000000,0.000000000,1.000000000,0.825759111,0.176291434,0.300380966,0.200000000,0.000000000,0.358043165
100000003239379100,peripheral,0.200000000,11,0.186111487,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=92500/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,92500.000000000,1,0,0.000000000,0,0.000299288,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.741329840,0.176291434,0.150190483,0.200000000,0.000000000,0.310185811
100000003239859100,peripheral,0.200000000,11,0.167393710,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=18600/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,18600.000000000,1,0,0.000000000,0,0.000287104,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.637342194,0.176291434,0.150190483,0.200000000,0.000000000,0.278989517
100000003241965100,peripheral,0.200000000,8,0.164883639,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=15000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,15000.000000000,1,0,0.000000000,0,0.000289587,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.623397351,0.176291434,0.150190483,0.200000000,0.000000000,0.274806065
100000003242289100,distributor,0.600000000,17,0.650205723,Гип. distributor; d=2; контр. в/из=3/23; KZT в/из=550791/2377741; tx=8/26; дней выхода=14; выход>1.2 входа: пропуски/начальный остаток,2,False,3,550791.000000000,8,23,2377741.000000000,26,0.000437086,4.316956886,False,True,3,0,6,14,327197.000000000,0.594049285,1.000000000,0.951812688,0.808289616,0.770369495,0.600000000,0.800000000,0.812757154
100000003242795100,peripheral,0.200000000,6,0.224239050,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=111000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,111000.000000000,1,0,0.000000000,0,0.000287605,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.753149637,0.176291434,0.150190483,0.600000000,0.000000000,0.373731750
100000003246024100,peripheral,0.200000000,4,0.196751382,Гип. peripheral; d=2; контр. в/из=1/1; KZT в/из=25000/5000; tx=1/1; роль не определена; баланс неизвестен,2,False,1,25000.000000000,1,1,5000.000000000,1,0.000372508,0.200000000,False,False,2,0,1,1,0.000000000,0.000000000,1.000000000,0.656512467,0.176291434,0.238046284,0.400000000,0.000000000,0.327918970
100000003247600100,peripheral,0.150000000,3,0.173136989,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=58000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,58000.000000000,1,0,0.000000000,0,0.000835377,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.711069824,0.176291434,0.150190483,0.200000000,0.000000000,0.301107806
100000003249054100,peripheral,0.200000000,3,0.301798357,Гип. peripheral; d=2; контр. в/из=7/1; KZT в/из=99700/15000; tx=11/1; роль не определена; баланс неизвестен,2,False,7,99700.000000000,11,1,15000.000000000,1,0.000428938,0.150451354,False,False,3,0,8,1,0.000000000,0.000000000,0.699097292,0.746189257,0.528874303,0.555770829,0.600000000,0.000000000,0.502997262
100000003252446100,peripheral,0.150000000,10,0.180151308,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=108600/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,108600.000000000,1,0,0.000000000,0,0.000298361,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.751732543,0.176291434,0.150190483,0.200000000,0.000000000,0.313306622
100000003254277100,peripheral,0.200000000,1,0.204651548,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=49200/44997; tx=1/1; роль не определена; баланс неизвестен,3,False,1,49200.000000000,1,1,44997.000000000,1,0.000286789,0.914573171,False,False,2,0,1,1,0.000000000,0.000000000,1.000000000,0.700402281,0.176291434,0.238046284,0.400000000,0.000000000,0.341085914
100000003254723100,peripheral,0.200000000,3,0.277035619,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=269850/0; tx=6/0; роль не определена; баланс неизвестен,2,False,1,269850.000000000,6,0,0.000000000,0,0.000526840,0.000000000,False,False,4,0,6,0,0.000000000,0.000000000,0.416898277,0.810740152,0.176291434,0.421637992,0.800000000,0.000000000,0.461726031
100000003265158100,transit,0.608421000,11,0.498964698,Гип. transit; d=1; контр. в/из=3/2; KZT в/из=146100.4/154200; tx=3/4; out/in=1.055; 1–2д=0%; баланс неизвестен,1,False,3,146100.400000000,3,2,154200.000000000,4,0.000382469,1.055438589,False,False,4,2,3,2,0.000000000,0.000000000,0.679672335,0.774460420,0.352582869,0.450571450,0.800000000,0.650000000,0.620440417
100000003265658100,peripheral,0.050000000,71,0.000000000,Гип. peripheral; d=0; контр. в/из=0/0; KZT в/из=0/0; tx=0/0; роль не определена; нет рёбер; роль неизвестна; вход seed неполон,0,True,0,0.000000000,0,0,0.000000000,0,0.000284037,,False,False,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
100000003270419100,peripheral,0.200000000,13,0.209752741,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=150000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,150000.000000000,1,0,0.000000000,0,0.000826888,0.000000000,False,False,2,0,1,0,0.000000000,0.000000000,1.000000000,0.772670139,0.176291434,0.150190483,0.400000000,0.000000000,0.349587901
100000003271151100,peripheral,0.200000000,4,0.189837386,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=127294/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,127294.000000000,1,0,0.000000000,0,0.000309732,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.762029279,0.176291434,0.150190483,0.200000000,0.000000000,0.316395643
100000003275398100,peripheral,0.200000000,24,0.207748340,Гип. peripheral; d=2; контр. в/из=1/1; KZT в/из=300000/20000; tx=1/1; роль не определена; баланс неизвестен,2,False,1,300000.000000000,1,1,20000.000000000,1,0.000431597,0.066666667,False,False,1,0,1,1,0.000000000,0.000000000,1.000000000,0.817606681,0.176291434,0.238046284,0.200000000,0.000000000,0.346247234
100000003278020100,peripheral,0.200000000,1,0.194511241,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=190000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,190000.000000000,1,0,0.000000000,0,0.000322765,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.787995142,0.176291434,0.150190483,0.200000000,0.000000000,0.324185402
100000003284932100,peripheral,0.200000000,3,0.236846598,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=69925/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,69925.000000000,1,0,0.000000000,0,0.000297926,0.000000000,False,False,4,1,1,0,0.000000000,0.000000000,1.000000000,0.723191568,0.176291434,0.150190483,0.800000000,0.000000000,0.394744330
100000003286537100,peripheral,0.200000000,9,0.248265712,Гип. peripheral; d=3; контр. в/из=2/0; KZT в/из=153000/0; tx=2/0; роль не определена; баланс неизвестен,3,False,2,153000.000000000,2,0,0.000000000,0,0.000299485,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,0.000000000,0.773953936,0.279415313,0.238046284,0.600000000,0.000000000,0.413776186
100000003289281100,peripheral,0.150000000,1,0.168981813,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=40000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,40000.000000000,1,0,0.000000000,0,0.000594077,,True,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.686981847,0.176291434,0.150190483,0.200000000,0.000000000,0.293881414
100000003289405100,peripheral,0.200000000,3,0.201805685,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=355000/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,355000.000000000,1,0,0.000000000,0,0.000337071,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.828519832,0.176291434,0.150190483,0.200000000,0.000000000,0.336342809
100000003292191100,peripheral,0.200000000,18,0.188343708,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=112000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,112000.000000000,1,0,0.000000000,0,0.000298004,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.753731071,0.176291434,0.150190483,0.200000000,0.000000000,0.313906181
100000003292979100,peripheral,0.200000000,3,0.232685080,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=48950/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,48950.000000000,1,0,0.000000000,0,0.000328479,0.000000000,False,False,4,0,1,0,0.000000000,0.000000000,1.000000000,0.700072027,0.176291434,0.150190483,0.800000000,0.000000000,0.387808467
100000003293377100,peripheral,0.200000000,6,0.214932743,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=50000/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,50000.000000000,1,0,0.000000000,0,0.000285644,0.000000000,False,False,3,0,1,0,0.000000000,0.000000000,1.000000000,0.701447928,0.176291434,0.150190483,0.600000000,0.000000000,0.358221238
100000003299365100,peripheral,0.200000000,3,0.257016822,Гип. peripheral; d=1; контр. в/из=1/1; KZT в/из=200000/200000; tx=1/1; роль не определена; баланс неизвестен,1,False,1,200000.000000000,1,1,200000.000000000,1,0.000323760,1.000000000,False,False,4,1,1,1,0.000000000,0.000000000,0.000000000,0.791320471,0.176291434,0.238046284,0.800000000,0.000000000,0.428361371
100000003321423100,peripheral,0.200000000,12,0.248928264,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=100000/0; tx=2/0; роль не определена; баланс неизвестен,2,False,1,100000.000000000,2,0,0.000000000,0,0.000665732,0.000000000,False,False,4,0,2,0,0.000000000,0.000000000,0.500000000,0.746384037,0.176291434,0.238046284,0.800000000,0.000000000,0.414880441
100000003321895100,peripheral,0.200000000,51,0.237239083,Гип. peripheral; d=3; контр. в/из=1/2; KZT в/из=24000/553830; tx=1/3; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,24000.000000000,1,2,553830.000000000,3,0.000309537,23.076250000,False,True,1,0,1,3,0.000000000,0.000000000,1.000000000,0.857352277,0.279415313,0.348731503,0.200000000,0.000000000,0.395398471
100000003336565100,peripheral,0.200000000,2,0.166031088,Гип. peripheral; d=2; контр. в/из=1/0; KZT в/из=16550/0; tx=1/0; роль не определена; баланс неизвестен,2,False,1,16550.000000000,1,0,0.000000000,0,0.000289616,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.629772067,0.176291434,0.150190483,0.200000000,0.000000000,0.276718479
100000003338583100,peripheral,0.200000000,24,0.169227368,Гип. peripheral; d=3; контр. в/из=1/0; KZT в/из=21765/0; tx=1/0; роль не определена; баланс неизвестен,3,False,1,21765.000000000,1,0,0.000000000,0,0.000288595,0.000000000,False,False,1,0,1,0,0.000000000,0.000000000,0.000000000,0.647529182,0.176291434,0.150190483,0.200000000,0.000000000,0.282045614
100000003345947100,peripheral,0.150000000,4,0.200075498,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=79500/0; tx=6/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,79500.000000000,6,0,0.000000000,0,0.000491826,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.731511341,0.176291434,0.421637992,0.200000000,0.000000000,0.347957388
100000003349739100,peripheral,0.050000000,72,0.000000000,Гип. peripheral; d=0; контр. в/из=0/0; KZT в/из=0/0; tx=0/0; роль не определена; нет рёбер; роль неизвестна; вход seed неполон,0,True,0,0.000000000,0,0,0.000000000,0,0.000284037,,False,False,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
100000003360542100,peripheral,0.200000000,12,0.314190579,Гип. peripheral; d=2; контр. в/из=2/2; KZT в/из=317000/51800; tx=3/5; роль не определена; баланс неизвестен,2,False,2,317000.000000000,3,2,51800.000000000,5,0.001443290,0.163406940,False,False,9,0,3,5,15500.000000000,0.048895899,1.000000000,0.821180056,0.279415313,0.476092568,1.000000000,0.000000000,0.523650964
100000003366154100,peripheral,0.200000000,3,0.292435926,Гип. peripheral; d=1; контр. в/из=1/3; KZT в/из=125000/289170; tx=1/3; роль не определена; выход>1.2 входа: пропуски/начальный остаток,1,False,1,125000.000000000,1,3,289170.000000000,3,0.000308864,2.313360000,False,True,4,1,1,1,0.000000000,0.000000000,1.000000000,0.815223036,0.352582869,0.348731503,0.800000000,0.000000000,0.487393210
100000003366471100,peripheral,0.200000000,4,0.255751205,Гип. peripheral; d=3; контр. в/из=2/1; KZT в/из=329789/20000; tx=5/1; роль не определена; баланс неизвестен,3,False,2,329789.000000000,5,1,20000.000000000,1,0.000358358,0.060644837,False,False,2,0,4,1,0.000000000,0.000000000,0.737665598,0.823744159,0.279415313,0.421637992,0.400000000,0.000000000,0.426252009
100000003370425100,peripheral,0.150000000,13,0.212980502,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=20000/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,20000.000000000,1,0,0.000000000,0,0.000643529,,True,False,4,0,1,0,0.000000000,0.000000000,1.000000000,0.642046710,0.176291434,0.150190483,0.800000000,0.000000000,0.370400872
100000003377795100,peripheral,0.200000000,7,0.155990806,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=7000/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,7000.000000000,1,0,0.000000000,0,0.000284436,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.573992722,0.176291434,0.150190483,0.200000000,0.000000000,0.259984676
100000003390036100,peripheral,0.200000000,12,0.305611644,Гип. peripheral; d=2; контр. в/из=2/2; KZT в/из=231300/62000; tx=4/2; роль не определена; баланс неизвестен,2,False,2,231300.000000000,4,2,62000.000000000,2,0.001311755,0.268050151,False,False,9,0,4,2,0.000000000,0.000000000,1.000000000,0.800746598,0.279415313,0.421637992,1.000000000,0.000000000,0.509352741
100000003404627100,consolidator,0.597500000,10,0.580103076,Гип. consolidator; d=1; контр. в/из=4/0; KZT в/из=877700/0; tx=5/0; seed-вход=1; баланс неизвестен,1,False,4,877700.000000000,5,0,0.000000000,0,0.001367844,0.000000000,False,False,5,1,2,0,0.000000000,0.000000000,1.000000000,0.887203035,0.409336034,0.388236767,1.000000000,0.850000000,0.726263632
100000003406094100,peripheral,0.200000000,5,0.249048366,Гип. peripheral; d=3; контр. в/из=1/3; KZT в/из=70000/47000; tx=4/3; роль не определена; баланс неизвестен,3,False,1,70000.000000000,4,3,47000.000000000,3,0.000772254,0.671428571,False,False,2,0,4,3,7000.000000000,0.100000000,0.571428571,0.723261065,0.352582869,0.450571450,0.400000000,0.000000000,0.415080611
100000003447411100,peripheral,0.150000000,4,0.204542833,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=302000/0; tx=3/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,302000.000000000,3,0,0.000000000,0,0.000304150,,True,False,1,0,3,0,0.000000000,0.000000000,1.000000000,0.818037446,0.176291434,0.300380966,0.200000000,0.000000000,0.355726666
100000003448713100,peripheral,0.150000000,4,0.190200906,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=266750/0; tx=1/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,266750.000000000,1,0,0.000000000,0,0.000301803,,True,False,1,0,1,0,0.000000000,0.000000000,1.000000000,0.809991086,0.176291434,0.150190483,0.200000000,0.000000000,0.330784185
100000003449074100,peripheral,0.200000000,1,0.160152491,Гип. peripheral; d=1; контр. в/из=1/0; KZT в/из=10000/0; tx=1/0; роль не определена; баланс неизвестен,1,False,1,10000.000000000,1,0,0.000000000,0,0.000285899,0.000000000,False,False,1,1,1,0,0.000000000,0.000000000,1.000000000,0.597113194,0.176291434,0.150190483,0.200000000,0.000000000,0.266920818
100000003457710100,peripheral,0.200000000,6,0.266523450,Гип. peripheral; d=3; контр. в/из=1/1; KZT в/из=326555/1306000; tx=1/2; роль не определена; выход>1.2 входа: пропуски/начальный остаток,3,False,1,326555.000000000,1,1,1306000.000000000,2,0.000294533,3.999326300,False,True,3,0,1,1,0.000000000,0.000000000,1.000000000,0.912967729,0.176291434,0.300380966,0.600000000,0.000000000,0.444205750
100000003470579100,peripheral,0.150000000,26,0.201037505,Гип. peripheral; d=4; контр. в/из=1/0; KZT в/из=357000/0; tx=2/0; роль не определена; обрыв d=4; дальнейший выход неизвестен,4,False,1,357000.000000000,2,0,0.000000000,0,0.000564802,,True,False,1,0,2,0,0.000000000,0.000000000,1.000000000,0.828884046,0.176291434,0.238046284,0.200000000,0.000000000,0.349630443
